event_time,event_type,user_id,session_id,product_id,category,brand,price,device,country
25/10/2024 09:49,checkout,3077,S592503,1053,tablets,Canon,775.72,mobile,France
19/10/2024 21:00,view,3514,S941561,310,smartphones,Apple,1059.3,desktop,France
25/12/2024 03:58,view,3894,S979628,1648,audio,Microsoft,342.28,tablet,UK
13/10/2024 20:34,view,2809,S419409,127,gaming,Nikon,594.66,mobile,India
13/12/2024 16:31,cart,665,S605743,321,gaming,Bose,263.97,mobile,Germany
13/11/2024 05:17,view,2330,S663327,1058,appliances,GoPro,149.88,mobile,France
28/12/2024 08:54,view,1950,S907047,517,laptops,Huawei,931.46,mobile,UK
06/12/2024 11:50,view,1450,S868873,929,monitors,Dell,630.71,mobile,India
07/12/2024 03:22,purchase,3876,S929031,467,smartphones,Bose,726.56,tablet,UK
23/12/2024 11:11,view,2965,S233712,912,monitors,HP,302.59,tablet,USA
04/10/2024 23:26,view,3195,S188218,878,appliances,HP,893.11,desktop,USA
05/10/2024 08:47,cart,2728,S206829,679,networking,Lenovo,260.36,mobile,USA
07/12/2024 12:27,checkout,3808,S749410,224,smart_home,Razer,396.09,desktop,France
24/11/2024 04:30,view,4568,S419279,510,smartphones,Apple,946.48,desktop,France
20/10/2024 16:52,view,3023,S416075,712,smartphones,Asus,355.99,mobile,USA
23/10/2024 09:50,cart,4873,S171785,1190,laptops,Nikon,478.14,desktop,USA
05/10/2024 09:32,view,4533,S506063,1674,monitors,Microsoft,705.9,mobile,UK
05/11/2024 04:57,view,3529,S846090,1072,audio,Nikon,204.08,tablet,India
15/11/2024 02:12,view,2393,S692499,797,laptops,Razer,1358.49,desktop,Germany
25/10/2024 23:12,view,1826,S814197,452,networking,Lenovo,36.02,desktop,India
20/10/2024 08:40,purchase,3937,S952603,1952,networking,Lenovo,280.91,mobile,France
26/12/2024 15:35,purchase,2249,S280336,88,smart_home,HP,204.35,desktop,India
08/11/2024 13:05,view,652,S105609,1124,audio,Razer,454.76,desktop,UK
08/12/2024 20:18,purchase,1185,S478430,1779,appliances,Razer,1348.47,tablet,USA
01/12/2024 08:08,view,275,S624502,163,cameras,Microsoft,441.7,mobile,Germany
22/10/2024 03:12,checkout,4756,S217465,17,tablets,Acer,414.57,desktop,France
18/10/2024 13:03,view,4251,S612840,7,smart_home,Huawei,226.8,desktop,USA
19/11/2024 21:58,cart,3889,S399427,1350,appliances,HP,398.74,tablet,UK
18/10/2024 02:05,view,2895,S428534,1031,monitors,Philips,273.48,mobile,Germany
15/12/2024 00:19,view,4680,S123130,238,appliances,LG,554.36,tablet,France
27/12/2024 20:14,checkout,2495,S599403,348,smart_home,Canon,265.4,tablet,USA
14/10/2024 21:09,view,948,S434417,105,monitors,Apple,198.37,mobile,USA
23/11/2024 13:37,view,2946,S843626,495,smart_home,HP,42.3,desktop,UK
03/12/2024 07:06,cart,4457,S283587,450,monitors,Microsoft,338.78,mobile,USA
08/10/2024 08:37,checkout,3084,S992836,442,smart_home,Microsoft,175.29,desktop,USA
13/11/2024 18:50,view,1748,S556568,1640,smartphones,Canon,954.66,tablet,France
19/12/2024 14:28,view,2858,S583521,110,smart_home,Microsoft,336.04,mobile,India
18/11/2024 22:06,purchase,1464,S627930,899,audio,LG,66.34,tablet,Germany
03/12/2024 23:37,view,150,S872564,224,cameras,Xiaomi,1929.47,mobile,Germany
14/10/2024 23:28,view,952,S667588,1253,gaming,Asus,228.23,mobile,UK
16/11/2024 11:12,view,2527,S556530,1921,smartphones,GoPro,925.1,desktop,UK
12/10/2024 20:55,view,4794,S678435,1114,cameras,LG,1582.56,mobile,India
30/12/2024 19:55,view,1338,S102177,1014,gaming,Nikon,257.99,desktop,India
11/11/2024 07:52,view,860,S379451,2000,laptops,GoPro,561.19,tablet,France
22/11/2024 06:28,view,559,S269289,551,smart_home,Sony,387.7,desktop,India
21/10/2024 04:26,view,332,S154239,1286,cameras,Acer,1715.42,tablet,Germany
17/12/2024 03:01,view,4607,S887534,998,audio,Bose,416.11,mobile,USA
14/11/2024 03:06,cart,4318,S204462,1504,networking,Acer,98.03,tablet,France
14/10/2024 08:19,view,4982,S361939,1084,monitors,Asus,610.56,desktop,USA
14/11/2024 20:03,cart,4158,S393236,847,smartphones,Asus,1196.58,mobile,France
05/10/2024 00:27,view,343,S854585,48,monitors,Acer,604.33,desktop,France
08/12/2024 14:10,view,3837,S784083,474,tablets,Razer,266.94,desktop,UK
10/11/2024 03:55,view,3293,S399085,1543,cameras,Microsoft,418.41,mobile,India
09/10/2024 04:44,view,2630,S468893,564,smart_home,JBL,74.99,tablet,USA
22/11/2024 20:22,view,3987,S495676,1935,smart_home,JBL,257.6,tablet,USA
05/10/2024 07:41,purchase,2753,S525556,958,laptops,HP,570.28,mobile,USA
13/10/2024 06:35,cart,205,S502632,673,networking,Sony,109.8,desktop,Germany
30/10/2024 08:00,view,1510,S721665,869,audio,Apple,312.26,desktop,UK
18/10/2024 19:39,view,1985,S943806,416,audio,Xiaomi,54.45,desktop,UK
21/10/2024 08:34,view,4059,S470360,553,cameras,Microsoft,2214.12,desktop,UK
23/12/2024 13:55,cart,4224,S704660,1620,audio,LG,275.9,mobile,USA
13/12/2024 17:01,view,3026,S755922,216,gaming,HP,432.01,mobile,UK
12/10/2024 18:02,cart,3499,S143065,40,audio,Acer,348.05,mobile,USA
16/11/2024 09:24,view,550,S479929,993,networking,Razer,296.11,mobile,India
29/10/2024 00:59,purchase,4591,S453155,1219,smart_home,Canon,241.83,mobile,France
06/10/2024 12:44,checkout,2855,S196734,1350,smart_home,Lenovo,36.24,mobile,Germany
10/11/2024 14:44,view,4014,S799669,87,appliances,Apple,189.27,mobile,India
10/10/2024 02:39,purchase,2041,S702725,13,smartphones,Dell,926.87,mobile,India
06/12/2024 03:19,view,742,S382145,79,audio,Razer,122.24,tablet,Germany
07/11/2024 01:13,cart,3402,S701885,1202,monitors,Razer,111.63,tablet,India
12/12/2024 01:57,purchase,3910,S862519,1799,audio,Lenovo,184.14,tablet,France
01/10/2024 01:35,view,3924,S128519,1426,gaming,Nikon,685.62,tablet,Germany
04/11/2024 13:20,view,1416,S483300,976,laptops,JBL,422.65,tablet,France
17/10/2024 21:08,view,2440,S599174,1076,smartphones,Huawei,881.14,tablet,Germany
04/12/2024 05:24,checkout,4243,S856931,939,networking,Apple,116.09,tablet,India
17/10/2024 18:09,cart,644,S274533,459,smart_home,Samsung,260.82,mobile,India
02/10/2024 13:29,view,4966,S723414,1949,audio,Samsung,323.56,mobile,Germany
07/11/2024 15:13,cart,3727,S371833,168,monitors,Asus,664.15,tablet,India
20/12/2024 03:38,cart,716,S488707,1961,laptops,Razer,663.67,tablet,Germany
10/12/2024 02:11,view,2219,S363513,971,audio,Microsoft,116.92,desktop,USA
09/12/2024 10:53,view,171,S269859,970,laptops,Microsoft,482.1,tablet,India
13/10/2024 04:30,view,2559,S186414,1648,audio,GoPro,93.45,mobile,Germany
03/11/2024 10:32,view,3471,S114167,1860,monitors,Huawei,657.82,mobile,India
03/11/2024 11:00,cart,3438,S536126,613,laptops,Huawei,1634.76,mobile,USA
16/11/2024 06:46,view,2869,S285393,1955,laptops,Apple,681.48,desktop,Germany
20/11/2024 04:08,checkout,3789,S633195,1,laptops,Lenovo,528.91,mobile,USA
28/11/2024 23:08,view,396,S418082,613,appliances,Nikon,1472.51,desktop,India
25/11/2024 11:25,cart,1433,S977094,918,monitors,Canon,241.15,desktop,USA
12/10/2024 06:11,cart,2156,S998205,976,networking,Acer,49.54,tablet,UK
29/10/2024 06:06,purchase,2506,S416526,1905,laptops,Microsoft,1188.98,mobile,USA
20/10/2024 12:09,cart,3765,S784628,1989,smartphones,Apple,878.69,tablet,USA
04/12/2024 13:50,cart,3667,S626376,1457,audio,Microsoft,97.43,mobile,Germany
17/12/2024 07:48,view,2406,S589425,408,audio,HP,404.76,mobile,India
07/10/2024 11:40,cart,4265,S887812,461,smart_home,Asus,328.01,mobile,USA
09/11/2024 13:21,cart,4446,S250861,1515,smart_home,Philips,281.58,desktop,France
04/12/2024 14:46,checkout,1423,S307716,661,laptops,Bose,1323.18,mobile,Germany
14/11/2024 20:44,purchase,3240,S974475,1747,tablets,JBL,709.37,mobile,Germany
07/10/2024 03:12,view,3597,S759346,117,tablets,Samsung,611.71,mobile,India
07/10/2024 06:20,view,1934,S555518,1215,cameras,LG,1323.15,tablet,France
18/11/2024 20:24,view,3372,S844003,1481,networking,HP,253.67,tablet,UK
05/12/2024 00:02,cart,520,S733473,627,laptops,Canon,669.51,mobile,France
12/12/2024 21:49,checkout,3884,S229617,1318,tablets,LG,416.61,mobile,France
13/12/2024 22:25,view,1603,S241348,812,appliances,HP,690.4,mobile,Germany
06/12/2024 07:09,view,3034,S861648,994,laptops,Microsoft,674.63,desktop,France
07/10/2024 08:22,checkout,994,S752938,1409,laptops,Apple,1664.44,tablet,France
07/10/2024 14:31,view,3444,S494182,1355,monitors,HP,617.19,mobile,Germany
21/12/2024 19:16,view,823,S908340,655,smart_home,Acer,142.11,desktop,Germany
09/11/2024 20:25,view,4103,S978925,813,smart_home,Sony,316.84,mobile,UK
13/11/2024 17:18,view,882,S905402,627,tablets,Huawei,699.61,mobile,USA
07/12/2024 00:20,view,2952,S567566,961,appliances,Microsoft,297.68,desktop,UK
03/12/2024 22:05,view,3579,S963145,629,networking,Asus,156.71,desktop,France
15/10/2024 05:07,view,4981,S822709,1057,appliances,Samsung,1131.45,desktop,Germany
12/11/2024 09:09,view,3610,S691796,1516,monitors,Dell,638.78,desktop,India
26/11/2024 00:38,cart,1553,S764335,1437,audio,Bose,411.84,tablet,France
23/12/2024 12:43,view,3287,S199858,1814,appliances,Sony,449.27,tablet,USA
02/11/2024 15:10,view,130,S942393,1107,monitors,Nikon,513.34,mobile,India
08/12/2024 00:42,cart,2174,S343005,48,networking,Sony,121.73,desktop,Germany
27/11/2024 18:43,view,2402,S503920,1794,gaming,LG,646.73,tablet,UK
25/10/2024 16:43,checkout,1910,S216363,934,networking,Xiaomi,56.87,mobile,France
09/12/2024 12:25,view,2213,S767164,306,laptops,Bose,601.04,desktop,UK
16/12/2024 12:08,cart,2130,S910202,1649,audio,Samsung,51.1,mobile,UK
19/11/2024 15:26,view,1438,S500180,222,tablets,HP,530.89,mobile,India
11/11/2024 02:32,view,2602,S587544,1307,smart_home,Canon,220.38,mobile,France
19/12/2024 09:19,view,65,S127486,1146,appliances,Panasonic,255.72,desktop,France
30/10/2024 23:54,view,777,S790765,779,smartphones,LG,1118.39,mobile,USA
17/11/2024 04:24,view,4083,S309296,1651,audio,Apple,249.31,tablet,India
30/11/2024 20:13,cart,637,S276455,151,gaming,Asus,339.28,mobile,UK
27/12/2024 02:07,view,3122,S432175,762,cameras,Samsung,1135.12,mobile,Germany
30/10/2024 22:00,view,4776,S311263,1813,tablets,Lenovo,781.5,mobile,UK
25/11/2024 09:36,view,4788,S440452,1577,cameras,Dell,464.92,mobile,USA
18/12/2024 13:50,view,1911,S391250,987,smartphones,Apple,898.47,mobile,France
20/12/2024 01:12,cart,1736,S461541,1008,laptops,Apple,465.16,tablet,USA
27/11/2024 05:48,view,3743,S277508,1079,smartphones,Nikon,821.86,desktop,France
24/11/2024 22:18,view,1647,S470721,398,smartphones,HP,439.21,tablet,Germany
12/12/2024 08:43,view,983,S698450,593,laptops,HP,590.71,desktop,USA
26/11/2024 16:10,checkout,1829,S149746,1097,gaming,Razer,191.67,desktop,UK
16/10/2024 13:12,purchase,1196,S627036,162,laptops,Xiaomi,1931.22,tablet,USA
17/11/2024 12:15,view,1111,S678210,1188,cameras,Asus,690.99,mobile,Germany
18/10/2024 12:39,view,3547,S174987,934,networking,Microsoft,249.95,desktop,Germany
23/10/2024 22:20,view,1825,S485032,919,audio,Razer,247.52,mobile,India
14/11/2024 17:49,checkout,2221,S373272,624,laptops,Philips,931.96,desktop,USA
01/12/2024 11:08,checkout,3083,S224746,1298,smart_home,Apple,76.15,mobile,India
06/10/2024 18:01,cart,4085,S143469,150,monitors,Microsoft,511.58,desktop,France
28/11/2024 06:59,checkout,3969,S212882,273,smart_home,Samsung,37.34,mobile,Germany
09/10/2024 00:47,purchase,1976,S732331,806,appliances,Samsung,932.19,mobile,Germany
29/12/2024 22:17,checkout,4613,S803374,246,monitors,Nikon,692.49,tablet,UK
11/12/2024 20:50,checkout,4771,S921198,1069,audio,Razer,128.81,mobile,India
12/11/2024 16:42,view,158,S393549,1528,smart_home,GoPro,325.3,desktop,France
13/12/2024 03:32,view,3155,S742196,406,monitors,Dell,193.12,tablet,UK
18/12/2024 14:08,cart,727,S974403,261,gaming,Canon,798.98,mobile,USA
08/12/2024 15:31,view,4116,S427353,1969,smart_home,Apple,174.48,tablet,France
26/10/2024 08:34,view,1609,S921179,465,laptops,HP,989.06,mobile,Germany
24/12/2024 23:01,cart,2582,S687422,1438,laptops,Asus,905.14,mobile,USA
28/11/2024 09:16,checkout,669,S752618,1303,audio,Nikon,404.33,tablet,Germany
17/11/2024 14:08,view,4939,S700623,476,cameras,Dell,902.7,mobile,India
16/12/2024 10:25,cart,1889,S902074,1976,gaming,Canon,309.83,tablet,UK
26/10/2024 22:50,cart,2780,S685002,1504,smartphones,Asus,310.54,desktop,Germany
18/11/2024 10:47,checkout,891,S492260,1485,cameras,HP,1486.57,tablet,France
14/10/2024 19:19,view,737,S977321,1135,audio,Lenovo,240.65,tablet,UK
05/10/2024 18:56,checkout,2083,S415532,1723,smart_home,Microsoft,30.6,desktop,France
20/12/2024 08:26,view,2569,S513867,1331,gaming,HP,283.53,mobile,USA
24/11/2024 20:08,view,27,S325278,1772,gaming,Dell,724.59,mobile,UK
30/10/2024 15:51,view,2603,S499808,1310,smart_home,GoPro,299.29,desktop,India
22/10/2024 22:52,view,4238,S326296,1316,appliances,Nikon,710.66,mobile,France
05/12/2024 11:12,view,614,S950476,1061,monitors,Nikon,720.04,mobile,Germany
12/11/2024 03:08,view,2621,S756045,319,smartphones,Nikon,351.99,desktop,UK
12/12/2024 11:37,cart,2133,S718500,363,appliances,Apple,366.78,desktop,Germany
24/10/2024 12:49,view,3522,S355040,1440,cameras,JBL,1293.12,mobile,UK
12/11/2024 04:32,view,4035,S658741,1070,networking,LG,35.69,desktop,UK
11/10/2024 03:04,view,1177,S453618,1043,monitors,GoPro,247.9,mobile,India
06/12/2024 15:50,view,4249,S837802,92,monitors,Acer,677.17,tablet,UK
03/10/2024 12:43,view,3244,S633695,1319,smartphones,JBL,750.55,tablet,UK
10/10/2024 08:01,cart,880,S519126,913,laptops,LG,1762.56,mobile,UK
20/12/2024 18:25,view,362,S665666,1471,monitors,Asus,560.2,mobile,India
21/10/2024 17:02,view,2205,S186458,1757,appliances,Bose,880.51,tablet,France
08/12/2024 19:26,view,1359,S931333,454,gaming,JBL,798.12,tablet,India
30/12/2024 21:22,view,1228,S767122,939,networking,Samsung,212.6,desktop,Germany
28/12/2024 00:27,cart,2603,S622385,925,networking,GoPro,54.69,desktop,India
05/10/2024 01:47,view,1548,S315440,1539,appliances,Asus,878.64,tablet,Germany
10/12/2024 15:16,view,1696,S279468,231,smartphones,Philips,770.16,desktop,India
07/11/2024 01:40,checkout,1822,S887354,54,gaming,GoPro,338.79,desktop,India
21/11/2024 05:16,purchase,3463,S330141,1649,tablets,Xiaomi,638.96,mobile,UK
07/12/2024 14:07,purchase,2834,S101667,1754,gaming,JBL,189.59,desktop,India
04/12/2024 20:39,cart,4109,S288708,1639,gaming,Asus,50.25,mobile,UK
02/11/2024 12:36,purchase,231,S120376,407,gaming,Dell,663.55,mobile,UK
05/12/2024 22:25,view,1329,S891616,290,cameras,Samsung,1219.54,desktop,UK
18/11/2024 18:04,view,2281,S544121,213,audio,Lenovo,495.14,mobile,Germany
03/10/2024 02:03,view,1371,S394719,1953,laptops,JBL,1872.35,tablet,USA
19/11/2024 22:49,view,1819,S634685,601,cameras,LG,791.38,mobile,Germany
17/12/2024 10:53,view,517,S990817,1063,monitors,Huawei,314.96,tablet,France
02/11/2024 16:55,view,1729,S874544,1326,audio,Nikon,326.66,tablet,USA
10/12/2024 08:37,view,4023,S496904,1170,gaming,Acer,615.45,desktop,India
18/10/2024 08:22,view,1895,S932053,22,laptops,Acer,653.43,mobile,Germany
16/10/2024 23:02,view,3050,S282432,161,gaming,JBL,329.01,tablet,UK
29/11/2024 03:33,checkout,2633,S684983,1006,audio,Panasonic,347.99,mobile,India
25/10/2024 11:19,cart,2690,S659381,960,monitors,Apple,213.24,desktop,Germany
25/10/2024 05:10,view,698,S330890,84,smart_home,Bose,140.92,desktop,France
10/11/2024 00:22,checkout,558,S889142,932,gaming,LG,274.69,mobile,UK
11/11/2024 11:29,view,2975,S354679,763,networking,Apple,188.02,tablet,UK
01/12/2024 13:32,view,847,S771747,349,smartphones,Bose,708.04,tablet,USA
23/11/2024 02:05,cart,4702,S997833,1349,audio,Panasonic,484.3,desktop,France
16/12/2024 09:53,cart,672,S939331,697,smartphones,Philips,825.98,mobile,USA
13/12/2024 05:13,view,3848,S460569,820,smartphones,Apple,506.33,tablet,Germany
22/11/2024 04:00,purchase,1091,S730088,1505,gaming,Panasonic,383.37,mobile,USA
21/11/2024 12:52,view,3349,S766565,1394,laptops,GoPro,1794.52,mobile,UK
19/12/2024 22:13,cart,142,S220187,585,tablets,Samsung,247.04,desktop,USA
01/10/2024 00:40,purchase,609,S357592,104,audio,Lenovo,67.39,tablet,USA
22/11/2024 07:36,checkout,262,S353944,582,smartphones,Microsoft,359.19,mobile,UK
26/11/2024 12:32,checkout,1644,S527098,1503,tablets,Apple,760.07,tablet,UK
09/12/2024 22:18,purchase,1181,S206933,950,monitors,Dell,594.74,desktop,Germany
15/11/2024 08:42,cart,121,S362980,1789,gaming,Samsung,718.06,mobile,USA
17/10/2024 12:12,view,444,S115319,1682,appliances,Microsoft,345.07,mobile,Germany
01/12/2024 04:28,view,4303,S170932,1531,gaming,Microsoft,458.35,mobile,UK
05/12/2024 20:48,checkout,395,S559458,254,appliances,Asus,747.56,desktop,Germany
18/11/2024 13:52,cart,1186,S936952,1645,gaming,Panasonic,751.24,desktop,USA
09/11/2024 13:28,view,2810,S519567,1371,laptops,Dell,1293.37,mobile,UK
15/12/2024 22:17,view,3115,S983921,278,appliances,Dell,418.09,desktop,India
15/10/2024 00:11,view,1673,S725347,613,audio,Bose,224.12,mobile,India
04/12/2024 20:01,view,206,S735478,427,networking,Acer,274.42,mobile,India
15/10/2024 01:39,cart,598,S187003,601,smartphones,Lenovo,918.36,tablet,India
04/10/2024 05:19,view,907,S611639,331,networking,Acer,31.07,desktop,France
05/10/2024 06:18,cart,1023,S253787,1221,gaming,JBL,461.63,mobile,USA
19/11/2024 13:28,cart,2588,S544291,1629,networking,Asus,170.3,mobile,USA
07/12/2024 12:33,view,4455,S231362,379,monitors,Bose,388.26,desktop,India
30/11/2024 06:54,view,3206,S549074,850,monitors,Xiaomi,709.26,tablet,France
28/10/2024 11:47,checkout,1141,S598015,1347,cameras,LG,2311.21,desktop,USA
20/12/2024 07:08,view,4392,S905994,66,audio,Panasonic,150.04,mobile,India
24/12/2024 06:37,cart,1776,S434646,1360,cameras,Huawei,2291.96,desktop,USA
07/12/2024 01:13,view,326,S727214,1523,audio,Panasonic,418.34,mobile,UK
25/11/2024 19:13,checkout,2265,S758790,503,gaming,Microsoft,124.35,desktop,USA
09/12/2024 16:13,view,2034,S244647,1492,audio,Lenovo,498.11,mobile,India
09/12/2024 16:58,view,1537,S327058,1587,networking,HP,177.22,mobile,India
14/12/2024 22:47,view,3945,S759440,1778,gaming,GoPro,191.2,mobile,France
22/12/2024 21:05,cart,1728,S118880,1682,monitors,Nikon,629.09,mobile,USA
18/12/2024 07:04,view,1402,S323414,533,tablets,JBL,166.07,desktop,Germany
27/12/2024 19:58,view,1548,S374288,163,networking,Xiaomi,169.28,tablet,USA
14/10/2024 04:49,view,4261,S862316,1067,gaming,Philips,696.5,tablet,USA
24/12/2024 15:47,view,3169,S218448,693,tablets,Philips,264.64,mobile,Germany
18/12/2024 19:53,view,2238,S758553,75,gaming,Acer,659.1,desktop,France
06/11/2024 07:06,view,2423,S113065,1057,gaming,Xiaomi,471.86,mobile,USA
14/11/2024 19:56,view,111,S858909,1496,tablets,Xiaomi,408.29,mobile,France
22/11/2024 01:16,cart,2119,S568465,456,smartphones,Canon,894.99,desktop,USA
17/12/2024 19:10,view,3062,S547715,1980,monitors,Dell,380.85,desktop,Germany
28/10/2024 14:02,checkout,1147,S746462,1604,cameras,Acer,728.77,tablet,India
03/12/2024 12:02,cart,3685,S669030,335,cameras,Acer,2431.22,desktop,Germany
16/12/2024 06:03,view,1406,S155614,748,smartphones,Xiaomi,506.95,mobile,India
09/10/2024 09:51,view,749,S928139,1218,networking,GoPro,149.67,tablet,Germany
29/11/2024 10:40,view,4806,S974411,478,cameras,JBL,2429.93,desktop,India
14/10/2024 23:17,purchase,2664,S740476,1709,tablets,Dell,279.48,tablet,UK
23/12/2024 04:49,purchase,107,S297992,1516,monitors,JBL,384.8,desktop,UK
29/11/2024 22:50,view,442,S345928,1204,smart_home,Apple,212.45,desktop,India
09/10/2024 18:06,purchase,907,S559790,1458,networking,HP,226.35,desktop,France
25/12/2024 02:25,view,2064,S257093,1045,audio,HP,65.86,desktop,USA
16/12/2024 06:10,purchase,1786,S609037,708,tablets,GoPro,716.7,desktop,Germany
22/10/2024 02:02,cart,209,S619762,1018,audio,JBL,84.08,mobile,Germany
25/10/2024 04:25,view,3453,S253170,887,cameras,GoPro,1485.74,mobile,India
26/10/2024 18:18,cart,2591,S193079,102,laptops,HP,1816.5,tablet,India
03/12/2024 11:09,view,3059,S271518,1403,smart_home,LG,113.44,tablet,India
22/11/2024 07:35,purchase,1767,S809458,1548,smartphones,Asus,562.97,tablet,UK
15/12/2024 23:12,view,3248,S601991,276,monitors,Xiaomi,651.68,mobile,USA
22/10/2024 12:19,view,4072,S320751,1843,appliances,Lenovo,1035.5,tablet,India
21/12/2024 09:40,checkout,1926,S331291,574,networking,LG,178.26,tablet,USA
15/12/2024 09:29,view,3571,S860985,811,monitors,Microsoft,183.55,mobile,USA
17/12/2024 11:53,cart,4146,S983570,1381,smart_home,Lenovo,272.64,tablet,UK
18/11/2024 01:55,view,590,S972829,1674,audio,Nikon,40.29,tablet,Germany
01/11/2024 14:31,view,119,S997987,1025,smart_home,Nikon,180.06,tablet,UK
06/12/2024 13:40,checkout,425,S946364,1307,networking,Acer,132.29,tablet,UK
07/10/2024 01:44,view,3381,S774418,177,networking,Asus,181.53,tablet,USA
27/10/2024 06:45,view,4363,S987596,1805,audio,Apple,261.73,mobile,USA
06/12/2024 15:45,view,3311,S993046,966,laptops,Canon,1523.9,mobile,France
03/11/2024 21:29,purchase,2191,S324592,957,appliances,Huawei,740.79,mobile,Germany
05/11/2024 03:14,view,1558,S459062,879,networking,Huawei,47.12,desktop,UK
31/10/2024 18:21,checkout,801,S403633,1306,laptops,JBL,1949.34,tablet,Germany
16/12/2024 20:35,view,1195,S921983,333,gaming,Panasonic,430.53,mobile,USA
23/11/2024 23:23,cart,4955,S932258,416,cameras,Bose,1169.58,tablet,USA
18/11/2024 05:46,view,4301,S421154,333,cameras,Canon,2197.48,desktop,Germany
12/12/2024 09:58,view,2733,S492436,375,audio,Dell,129.24,desktop,India
19/10/2024 23:46,checkout,1558,S951360,1350,gaming,LG,311.85,desktop,UK
15/11/2024 12:21,view,1879,S983571,1194,smartphones,Huawei,687.85,desktop,USA
20/11/2024 06:34,view,290,S327310,1262,tablets,LG,473.28,desktop,Germany
12/11/2024 21:45,view,3434,S612242,1796,tablets,JBL,560.08,tablet,UK
10/12/2024 04:31,cart,2779,S914509,302,smart_home,Dell,259.69,tablet,India
27/11/2024 00:19,purchase,1270,S206338,463,smartphones,Samsung,436,desktop,India
20/11/2024 12:52,view,2843,S171706,1186,audio,Dell,289.97,mobile,France
23/10/2024 11:29,view,194,S491163,1101,monitors,Bose,363.61,tablet,France
17/12/2024 23:45,purchase,1132,S631281,1618,appliances,Dell,805.49,mobile,Germany
20/11/2024 06:46,cart,518,S859668,1770,networking,HP,58.54,desktop,France
12/10/2024 12:28,cart,4084,S656551,698,appliances,Samsung,461.59,mobile,USA
08/11/2024 05:18,view,2914,S895467,162,laptops,Nikon,1144.44,desktop,Germany
11/12/2024 02:08,cart,2533,S373402,965,networking,LG,73.65,tablet,Germany
14/10/2024 14:10,view,920,S102183,654,smart_home,Microsoft,39.69,mobile,France
21/10/2024 15:07,cart,967,S611619,394,networking,Razer,180.86,desktop,France
20/12/2024 07:48,view,616,S218036,411,gaming,Panasonic,525.68,mobile,USA
02/12/2024 23:27,view,2388,S290765,769,gaming,Canon,543.28,mobile,Germany
30/11/2024 18:02,cart,3372,S654383,857,smartphones,Bose,936.54,tablet,France
13/12/2024 16:13,view,2998,S764402,1753,cameras,Philips,898.29,mobile,USA
24/11/2024 20:16,cart,4881,S154294,1058,networking,LG,272.7,tablet,UK
10/10/2024 23:37,checkout,1656,S378456,1266,cameras,Samsung,707.03,desktop,France
29/12/2024 19:25,view,437,S413552,68,cameras,Xiaomi,2328.1,mobile,UK
21/11/2024 11:07,checkout,2989,S518517,1714,laptops,Bose,466.32,desktop,UK
06/11/2024 15:15,view,3625,S144756,698,smartphones,Apple,450.81,mobile,USA
17/11/2024 19:55,checkout,1996,S787639,1971,cameras,GoPro,1280.54,mobile,UK
21/10/2024 19:25,view,2025,S929173,320,audio,JBL,363.13,mobile,UK
16/11/2024 12:05,cart,1574,S177325,928,smart_home,Acer,197.3,desktop,France
09/10/2024 11:33,view,3804,S892801,1495,monitors,Huawei,523.28,mobile,France
07/12/2024 19:04,purchase,2365,S687709,362,audio,Acer,410.35,tablet,UK
12/12/2024 03:09,view,4432,S776106,991,smartphones,Apple,308.54,desktop,India
29/12/2024 07:55,view,2301,S151774,1887,smartphones,JBL,967.58,desktop,France
29/12/2024 09:12,cart,799,S366049,188,cameras,Asus,791.79,desktop,France
24/11/2024 03:47,checkout,1344,S199473,529,gaming,LG,655.3,tablet,USA
04/11/2024 23:00,cart,1295,S675878,454,gaming,Canon,166.61,tablet,USA
19/10/2024 17:52,view,2863,S504004,285,tablets,LG,566.67,mobile,Germany
29/12/2024 00:46,view,3337,S884848,1523,smartphones,Huawei,423.66,mobile,France
29/11/2024 07:55,purchase,1193,S596119,1635,audio,Apple,181.25,mobile,USA
29/12/2024 18:25,checkout,334,S133938,970,smart_home,Huawei,149.56,desktop,Germany
03/10/2024 19:38,cart,3928,S768393,552,smartphones,Dell,381.4,mobile,Germany
24/10/2024 19:10,purchase,4620,S154197,112,gaming,GoPro,328.41,tablet,USA
13/10/2024 16:17,purchase,4373,S741476,1566,smart_home,Xiaomi,352.34,tablet,India
08/10/2024 08:22,view,2808,S844064,1211,networking,Nikon,95.35,mobile,India
27/11/2024 15:05,view,4355,S366931,165,audio,HP,278.11,tablet,USA
22/10/2024 01:28,view,427,S582644,1298,laptops,Xiaomi,1333.19,mobile,Germany
28/12/2024 13:46,view,4858,S842995,507,networking,Nikon,70.28,mobile,UK
25/10/2024 22:17,view,3114,S634560,1344,monitors,Razer,295.02,desktop,UK
23/12/2024 03:05,checkout,1759,S258984,731,monitors,Huawei,402.99,tablet,India
29/11/2024 02:36,view,2873,S891876,137,smart_home,Bose,121.84,desktop,Germany
11/12/2024 23:46,view,2918,S950241,1944,laptops,Dell,602.2,mobile,USA
13/10/2024 07:48,view,1970,S855966,1417,tablets,Philips,684.65,tablet,India
14/10/2024 17:57,cart,477,S927149,1134,tablets,HP,814.68,tablet,UK
19/11/2024 12:54,view,3084,S256841,191,smart_home,GoPro,388.65,tablet,USA
22/11/2024 01:30,cart,3140,S634439,1557,appliances,Dell,1145.37,desktop,Germany
